Book,Tag,Year,Decade,Century
"ABC Eatables","Jovial",1877,"1870s",19
"A Naval Alphabet","Jovial",1900,"1900s",20
"A Naval Alphabet","Jovial",1900,"1900s",20
"An Alphabet of Fairy Tales","barefoot",1920,"1920s",20
"An Alphabet of Fairy Tales","barefoot",1920,"1920s",20
"An Alphabet of Fairy Tales","barefoot",1920,"1920s",20
"Babes of the Empire from A to Z","barefoot",1902,"1900s",20
"Babes of the Empire from A to Z","barefoot",1902,"1900s",20
"Babes of the Empire from A to Z","barefoot",1902,"1900s",20
"Babes of the Empire from A to Z","barefoot",1902,"1900s",20
"Babes of the Empire from A to Z","barefoot",1902,"1900s",20
"Babes of the Empire from A to Z","barefoot",1902,"1900s",20
"An Alphabet for Boys & Girls","barefoot",1926,"1920s",20
"An Alphabet for Boys & Girls","barefoot",1926,"1920s",20
"An Alphabet for Boys & Girls","barefoot",1926,"1920s",20
"Apple Pie","barefoot",1886,"1880s",19
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"ABC and the Children of Many Nations","barefoot",1916,"1910s",20
"The Adventurous Billy and Betty","barefoot",1923,"1920s",20
"The Adventurous Billy and Betty","barefoot",1923,"1920s",20
"The Adventurous Billy and Betty","barefoot",1923,"1920s",20
"The Adventurous Billy and Betty","barefoot",1923,"1920s",20
"Bowden's ABC Book of India","barefoot",1900,"1900s",20
"A Naval Alphabet","barefoot",1900,"1900s",20
"A Naval Alphabet","barefoot",1900,"1900s",20
"A Naval Alphabet","barefoot",1900,"1900s",20
"A Naval Alphabet","barefoot",1900,"1900s",20
"A Naval Alphabet","barefoot",1900,"1900s",20
"A Naval Alphabet","barefoot",1900,"1900s",20
"The alphabet of Goody Two Shoes","barefoot",1820,"1820s",19
"The Bicycle ABC","Wings",1890,"1890s",19
"The Bicycle ABC","Wings",1890,"1890s",19
"The Bicycle ABC","Wings",1890,"1890s",19
"The Bicycle ABC","Wings",1890,"1890s",19
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"An Alphabet of Fairy Tales","Wings",1920,"1920s",20
"ABC An Alphabet","Wings",1895,"1890s",19
"The Modern ABC Book","Wings",1930,"1930s",20
"The Modern ABC Book","Wings",1930,"1930s",20
"The Modern ABC Book","Wings",1930,"1930s",20
"The Modern ABC Book","Wings",1930,"1930s",20
"Goldfish at school","Wings",1930,"1930s",20
"Goldfish at school","Wings",1930,"1930s",20
"Goldfish at school","Wings",1930,"1930s",20
"Goldfish at school","Wings",1930,"1930s",20
"Goldfish at school","Wings",1930,"1930s",20
"Goldfish at school","Wings",1930,"1930s",20
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"Osbourne's pictorial alphabet","Wings",1835,"1830s",19
"The Adventurous Billy and Betty","Wings",1923,"1920s",20
"The Keith ABC for children","Wings",1906,"1900s",20
"R. Cruikshank's comic alphabet","Wings",1840,"1840s",19
"Handtalk","Wings",1974,"1970s",20
"Handtalk","Wings",1974,"1970s",20
"A Bizarre Company","Fairies",1917,"1910s",20
"A Bizarre Company","Fairies",1917,"1910s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"An Alphabet of Fairy Tales","Fairies",1920,"1920s",20
"ABC An Alphabet","Fairies",1895,"1890s",19
"Denslow's ABC Book","Fairies",1903,"1900s",20
"Osbourne's pictorial alphabet","Fairies",1835,"1830s",19
"Osbourne's pictorial alphabet","Fairies",1835,"1830s",19
"Osbourne's pictorial alphabet","Fairies",1835,"1830s",19
"Osbourne's pictorial alphabet","Fairies",1835,"1830s",19
"The Adventurous Billy and Betty","Fairies",1923,"1920s",20
"The Adventurous Billy and Betty","Fairies",1923,"1920s",20
"The Keith ABC for children","Fairies",1906,"1900s",20
"The Union ABC","boat",1860,"1860s",19
"Arthur's Book of Alphabets","boat",1865,"1860s",19
"The Teddy Bear ABC","boat",1907,"1900s",20
"Mother's Picture Alphabet","boat",1850,"1850s",19
"Mother's Picture Alphabet","boat",1850,"1850s",19
"ABC Fun","boat",1910,"1910s",20
"Babes of the Empire from A to Z","boat",1902,"1900s",20
"Babes of the Empire from A to Z","boat",1902,"1900s",20
"Babes of the Empire from A to Z","boat",1902,"1900s",20
"Babes of the Empire from A to Z","boat",1902,"1900s",20
"Babes of the Empire from A to Z","boat",1902,"1900s",20
"Tony Sarg's Alphabet","boat",1926,"1920s",20
"ABC An Alphabet","boat",1895,"1890s",19
"Laugh and Learn ABC Book","boat",1900,"1900s",20
"The Twins ABC","boat",1904,"1900s",20
"The Twins ABC","boat",1904,"1900s",20
"ABC and the Children of Many Nations","boat",1916,"1910s",20
"ABC and the Children of Many Nations","boat",1916,"1910s",20
"ABC and the Children of Many Nations","boat",1916,"1910s",20
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"Mavor's Illustrated Primer","boat",1871,"1870s",19
"An ABC","boat",1902,"1900s",20
"An ABC","boat",1902,"1900s",20
"An ABC","boat",1902,"1900s",20
"An ABC","boat",1902,"1900s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The Modern ABC Book","boat",1930,"1930s",20
"The scripture alphabet for children","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"Goldfish at school","boat",1824,"1820s",19
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"The Adventures of ABC","boat",1900,"1900s",20
"Osbourne's pictorial alphabet","boat",1835,"1830s",19
"Osbourne's pictorial alphabet","boat",1835,"1830s",19
"Osbourne's pictorial alphabet","boat",1835,"1830s",19
"Osbourne's pictorial alphabet","boat",1835,"1830s",19
"Osbourne's pictorial alphabet","boat",1835,"1830s",19
"The Adventurous Billy and Betty","boat",1923,"1920s",20
"The Adventurous Billy and Betty","boat",1923,"1920s",20
"Bowden's ABC Book of India","boat",1900,"1900s",20
"Tom Thumb's alphabet","boat",1836,"1830s",19
"Take your choice!","boat",1822,"1820s",19
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Naval Alphabet","boat",1900,"1900s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"A Canadian child's ABC","boat",1931,"1930s",20
"Edward Lear's ABC","boat",1913,"1910s",20
"The World at Home ABC","boat",1903,"1900s",20
"The World at Home ABC","boat",1903,"1900s",20
"Barnum and Jumbo's ABC","jaguar",1880,"1880s",19
"Mother's Picture Alphabet","jaguar",1850,"1850s",19
"Mother's Picture Alphabet","jaguar",1850,"1850s",19
"Mother's Picture Alphabet","jaguar",1850,"1850s",19
"Mother's Picture Alphabet","jaguar",1850,"1850s",19
"Afro-Bets","jaguar",1987,"1980s",20
"Afro-Bets","jaguar",1987,"1980s",20
"Barnum and Jumbo's ABC","train",1880,"1880s",19
"Barnum and Jumbo's ABC","train",1880,"1880s",19
"The Bandit Bunny Alphabet and other stories","train",1901,"1900s",20
"Mother's Picture Alphabet","train",1850,"1850s",19
"Mother's Picture Alphabet","train",1850,"1850s",19
"Mother's Picture Alphabet","train",1850,"1850s",19
"Mother's Picture Alphabet","train",1850,"1850s",19
"Mother's Picture Alphabet","train",1850,"1850s",19
"The Bicycle ABC","train",1890,"1890s",19
"ABC Fun","train",1910,"1910s",20
"ABC Fun","train",1910,"1910s",20
"ABC Fun","train",1910,"1910s",20
"ABC Fun","train",1910,"1910s",20
"ABC and the Children of Many Nations","train",1916,"1910s",20
"Mavor's Illustrated Primer","train",1871,"1870s",19
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Modern ABC Book","train",1930,"1930s",20
"The Adventures of ABC","train",1900,"1900s",20
"ABC Health Cards","train",1915,"1910s",20
"ABC Health Cards","train",1915,"1910s",20
"ABC Health Cards","train",1915,"1910s",20
"ABC Health Cards","train",1915,"1910s",20
"ABC Health Cards","train",1915,"1910s",20
"ABC Health Cards","train",1915,"1910s",20
"Goop Tales","train",1904,"1900s",20
"Goop Tales","train",1904,"1900s",20
"A Naval Alphabet","train",1900,"1900s",20
"A Naval Alphabet","train",1900,"1900s",20
"A Canadian child's ABC","train",1931,"1930s",20
"A Canadian child's ABC","train",1931,"1930s",20
"A Canadian child's ABC","train",1931,"1930s",20
"A Canadian child's ABC","train",1931,"1930s",20
"A Canadian child's ABC","train",1931,"1930s",20
"A Canadian child's ABC","train",1931,"1930s",20
"The Union ABC","smoke",1860,"1860s",19
"The Union ABC","smoke",1860,"1860s",19
"The Union ABC","smoke",1860,"1860s",19
"The Union ABC","smoke",1860,"1860s",19
"The Union ABC","smoke",1860,"1860s",19
"Mother's Picture Alphabet","smoke",1850,"1850s",19
"Mother's Picture Alphabet","smoke",1850,"1850s",19
"Mother's Picture Alphabet","smoke",1850,"1850s",19
"Mother's Picture Alphabet","smoke",1850,"1850s",19
"Mother's Picture Alphabet","smoke",1850,"1850s",19
"The Bicycle ABC","smoke",1890,"1890s",19
"The Bicycle ABC","smoke",1890,"1890s",19
"A Bizarre Company","smoke",1917,"1910s",20
"A Bizarre Company","smoke",1917,"1910s",20
"A Bizarre Company","smoke",1917,"1910s",20
"An Alphabet of Fairy Tales","smoke",1920,"1920s",20
"An Alphabet of Fairy Tales","smoke",1920,"1920s",20
"An Alphabet of Fairy Tales","smoke",1920,"1920s",20
"An Alphabet of Fairy Tales","smoke",1920,"1920s",20
"An Alphabet of Fairy Tales","smoke",1920,"1920s",20
"An Alphabet of Fairy Tales","smoke",1920,"1920s",20
"Babes of the Empire from A to Z","smoke",1902,"1900s",20
"Tony Sarg's Alphabet","smoke",1926,"1920s",20
"The Union Label Alphabet for Little and Big Children","smoke",1905,"1900s",20
"Laugh and Learn ABC Book","smoke",1900,"1900s",20
"ABC and the Children of Many Nations","smoke",1916,"1910s",20
"ABC and the Children of Many Nations","smoke",1916,"1910s",20
"ABC and the Children of Many Nations","smoke",1916,"1910s",20
"ABC and the Children of Many Nations","smoke",1916,"1910s",20
"ABC and the Children of Many Nations","smoke",1916,"1910s",20
"ABC and the Children of Many Nations","smoke",1916,"1910s",20
"An ABC","smoke",1902,"1900s",20
"An ABC","smoke",1902,"1900s",20
"An ABC","smoke",1902,"1900s",20
"An ABC","smoke",1902,"1900s",20
"An ABC","smoke",1902,"1900s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The Modern ABC Book","smoke",1930,"1930s",20
"The scripture alphabet for children","smoke",1824,"1820s",19
"The scripture alphabet for children","smoke",1824,"1820s",19
"ABC Eatables","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Wrights Alphabet Book","smoke",1877,"1870s",19
"Osbourne's pictorial alphabet","smoke",1835,"1830s",19
"Osbourne's pictorial alphabet","smoke",1835,"1830s",19
"Osbourne's pictorial alphabet","smoke",1835,"1830s",19
"R. Cruikshank's comic alphabet","smoke",1840,"1840s",19
"R. Cruikshank's comic alphabet","smoke",1840,"1840s",19
"R. Cruikshank's comic alphabet","smoke",1840,"1840s",19
"R. Cruikshank's comic alphabet","smoke",1840,"1840s",19
"Tom Thumb's alphabet","smoke",1836,"1830s",19
"Tom Thumb's alphabet","smoke",1836,"1830s",19
"Tom Thumb's alphabet","smoke",1836,"1830s",19
"Tom Thumb's alphabet","smoke",1836,"1830s",19
"Tom Thumb's alphabet","smoke",1836,"1830s",19
"Tom Thumb's alphabet","smoke",1836,"1830s",19
"Take your choice!","smoke",1822,"1820s",19
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Naval Alphabet","smoke",1900,"1900s",20
"A Canadian child's ABC","smoke",1931,"1930s",20
"A Canadian child's ABC","smoke",1931,"1930s",20
"A Canadian child's ABC","smoke",1931,"1930s",20
"Edward Lear's ABC","smoke",1913,"1910s",20
"Afro-Bets","smoke",1987,"1980s",20
"The Union ABC","banner",1860,"1860s",19
"The Union ABC","banner",1860,"1860s",19
"The Union ABC","banner",1860,"1860s",19
"The Union ABC","banner",1860,"1860s",19
"Barnum and Jumbo's ABC","banner",1880,"1880s",19
"Barnum and Jumbo's ABC","banner",1880,"1880s",19
"Barnum and Jumbo's ABC","banner",1880,"1880s",19
"The Teddy Bear ABC","banner",1907,"1900s",20
"The Teddy Bear ABC","banner",1907,"1900s",20
"The Teddy Bear ABC","banner",1907,"1900s",20
"The Teddy Bear ABC","banner",1907,"1900s",20
"The Teddy Bear ABC","banner",1907,"1900s",20
"Goop Tales","banner",1904,"1900s",20
